url,depth,id,description,context,type,tags,firstColumn,lastLine,lastColumn,firstLine,impact,help,helpUrl
https://en.wikipedia.org/wiki/Wikipedia:Introduction,1,html,The “width” attribute on the “td” element is obsolete. Use CSS instead.,"bsp;
</td>
<td style=""padding:0.3em; font-size:90%; background-color:#CEE0F2; border:solid 2px #A3B1BF; text-align:center"" width=""23.5%""><a hre",error,html,6,72,126,71,,,
https://en.wikipedia.org/wiki/Wikipedia:Introduction,1,html,Attribute “videopayload” not allowed on element “div” at this point.,"h:252px;""><div id=""mwe_player_0"" class=""PopUpMediaTransform"" style=""width:250px;"" videopayload=""<div class=&quot;mediaContainer&quot; style=&quot;width:640px&quot;><video id=&quot;mwe_player_1&quot; poster=&quot;//upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Great_Feeling.ogv/640px--Great_Feeling.ogv.jpg&quot; controls=&quot;&quot; preload=&quot;none&quot; autoplay=&quot;&quot; style=&quot;width:640px;height:360px&quot; class=&quot;kskin&quot; data-durationhint=&quot;83.17387755102&quot; data-startoffset=&quot;0&quot; data-mwtitle=&quot;Great_Feeling.ogv&quot; data-mwprovider=&quot;wikimediacommons&quot;><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.360p.vp9.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp9, opus&amp;quot;&quot; data-title=&quot;VP9 (360P)&quot; data-shorttitle=&quot;VP9 360P&quot; data-transcodekey=&quot;360p.vp9.webm&quot; data-width=&quot;640&quot; data-height=&quot;360&quot; data-bandwidth=&quot;441736&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.360p.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp8, vorbis&amp;quot;&quot; data-title=&quot;WebM (360P)&quot; data-shorttitle=&quot;WebM 360P&quot; data-transcodekey=&quot;360p.webm&quot; data-width=&quot;640&quot; data-height=&quot;360&quot; data-bandwidth=&quot;565768&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/8/8b/Great_Feeling.ogv&quot; type=&quot;video/ogg; codecs=&amp;quot;theora, vorbis&amp;quot;&quot; data-title=&quot;Original Ogg file, 640 × 360 (2.53 Mbps)&quot; data-shorttitle=&quot;Ogg source&quot; data-width=&quot;640&quot; data-height=&quot;360&quot; data-bandwidth=&quot;2525782&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.120p.vp9.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp9, opus&amp;quot;&quot; data-title=&quot;Lowest bandwidth VP9 (120P)&quot; data-shorttitle=&quot;VP9 120P&quot; data-transcodekey=&quot;120p.vp9.webm&quot; data-width=&quot;214&quot; data-height=&quot;120&quot; data-bandwidth=&quot;164304&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.160p.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp8, vorbis&amp;quot;&quot; data-title=&quot;Low bandwidth WebM (160P)&quot; data-shorttitle=&quot;WebM 160P&quot; data-transcodekey=&quot;160p.webm&quot; data-width=&quot;284&quot; data-height=&quot;160&quot; data-bandwidth=&quot;218648&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.180p.vp9.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp9, opus&amp;quot;&quot; data-title=&quot;Low bandwidth VP9 (180P)&quot; data-shorttitle=&quot;VP9 180P&quot; data-transcodekey=&quot;180p.vp9.webm&quot; data-width=&quot;320&quot; data-height=&quot;180&quot; data-bandwidth=&quot;225304&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.240p.vp9.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp9, opus&amp;quot;&quot; data-title=&quot;Small VP9 (240P)&quot; data-shorttitle=&quot;VP9 240P&quot; data-transcodekey=&quot;240p.vp9.webm&quot; data-width=&quot;426&quot; data-height=&quot;240&quot; data-bandwidth=&quot;280520&quot; data-framerate=&quot;23.976&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.240p.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp8, vorbis&amp;quot;&quot; data-title=&quot;Small WebM (240P)&quot; data-shorttitle=&quot;WebM 240P&quot; data-transcodekey=&quot;240p.webm&quot; data-width=&quot;426&quot; data-height=&quot;240&quot; data-bandwidth=&quot;320920&quot; data-framerate=&quot;23.976&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=ar&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;ar&quot; label=&quot;العربية (ar) subtitles&quot; data-dir=&quot;rtl&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=bn&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;bn&quot; label=&quot;বাংলা (bn) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=cs&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;cs&quot; label=&quot;čeština (cs) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=cy&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;cy&quot; label=&quot;Cymraeg (cy) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=de&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;de&quot; label=&quot;Deutsch (de) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=el&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;el&quot; label=&quot;Ελληνικά (el) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=en&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;en&quot; label=&quot;English (en) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=es&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;es&quot; label=&quot;español (es) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=fi&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;fi&quot; label=&quot;suomi (fi) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=fr&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;fr&quot; label=&quot;français (fr) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=gl&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;gl&quot; label=&quot;galego (gl) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=hu&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;hu&quot; label=&quot;magyar (hu) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=it&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;it&quot; label=&quot;italiano (it) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=ja&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;ja&quot; label=&quot;日本語 (ja) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=mk&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;mk&quot; label=&quot;македонски (mk) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=nds&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;nds&quot; label=&quot;Plattdüütsch (nds) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=nl&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;nl&quot; label=&quot;Nederlands (nl) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=pl&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;pl&quot; label=&quot;polski (pl) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=pt-br&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;pt-BR&quot; label=&quot;português do Brasil (pt-br) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=pt&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;pt&quot; label=&quot;português (pt) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=ru&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;ru&quot; label=&quot;русский (ru) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=tr&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;tr&quot; label=&quot;Türkçe (tr) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=vi&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;vi&quot; label=&quot;Tiếng Việt (vi) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=zh-hans&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;zh-Hans&quot; label=&quot;中文（简体）‎ (zh-hans) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AGreat_Feeling.ogv&amp;amp;lang=zh-hant&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;zh-Hant&quot; label=&quot;中文（繁體）‎ (zh-hant) subtitles&quot; data-dir=&quot;ltr&quot;/></video></div>""><img a",error,html,72,77,12313,,,,
https://en.wikipedia.org/wiki/Wikipedia:Introduction,1,html,The “big” element is obsolete. Use CSS instead.,".<br><br>
<big><b>How",error,html,1,79,5,,,,
https://en.wikipedia.org/wiki/Wikipedia:Introduction,1,html,Attribute “videopayload” not allowed on element “div” at this point.,"h:252px;""><div id=""mwe_player_2"" class=""PopUpMediaTransform"" style=""width:250px;"" videopayload=""<div class=&quot;mediaContainer&quot; style=&quot;width:400px&quot;><video id=&quot;mwe_player_3&quot; poster=&quot;//upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Wikipedia_video_tutorial-1-Editing-en.ogv/400px--Wikipedia_video_tutorial-1-Editing-en.ogv.jpg&quot; controls=&quot;&quot; preload=&quot;none&quot; autoplay=&quot;&quot; style=&quot;width:400px;height:224px&quot; class=&quot;kskin&quot; data-durationhint=&quot;196.87473922902&quot; data-startoffset=&quot;0&quot; data-mwtitle=&quot;Wikipedia_video_tutorial-1-Editing-en.ogv&quot; data-mwprovider=&quot;wikimediacommons&quot;><source src=&quot;//upload.wikimedia.org/wikipedia/commons/1/1c/Wikipedia_video_tutorial-1-Editing-en.ogv&quot; type=&quot;video/ogg; codecs=&amp;quot;theora, vorbis&amp;quot;&quot; data-title=&quot;Original Ogg file, 400 × 224 (420 kbps)&quot; data-shorttitle=&quot;Ogg source&quot; data-width=&quot;400&quot; data-height=&quot;224&quot; data-bandwidth=&quot;419715&quot; data-framerate=&quot;25&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/1/1c/Wikipedia_video_tutorial-1-Editing-en.ogv/Wikipedia_video_tutorial-1-Editing-en.ogv.120p.vp9.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp9, opus&amp;quot;&quot; data-title=&quot;Lowest bandwidth VP9 (120P)&quot; data-shorttitle=&quot;VP9 120P&quot; data-transcodekey=&quot;120p.vp9.webm&quot; data-width=&quot;214&quot; data-height=&quot;120&quot; data-bandwidth=&quot;151136&quot; data-framerate=&quot;25&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/1/1c/Wikipedia_video_tutorial-1-Editing-en.ogv/Wikipedia_video_tutorial-1-Editing-en.ogv.160p.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp8, vorbis&amp;quot;&quot; data-title=&quot;Low bandwidth WebM (160P)&quot; data-shorttitle=&quot;WebM 160P&quot; data-transcodekey=&quot;160p.webm&quot; data-width=&quot;286&quot; data-height=&quot;160&quot; data-bandwidth=&quot;184168&quot; data-framerate=&quot;25&quot;/><source src=&quot;//upload.wikimedia.org/wikipedia/commons/transcoded/1/1c/Wikipedia_video_tutorial-1-Editing-en.ogv/Wikipedia_video_tutorial-1-Editing-en.ogv.180p.vp9.webm&quot; type=&quot;video/webm; codecs=&amp;quot;vp9, opus&amp;quot;&quot; data-title=&quot;Low bandwidth VP9 (180P)&quot; data-shorttitle=&quot;VP9 180P&quot; data-transcodekey=&quot;180p.vp9.webm&quot; data-width=&quot;320&quot; data-height=&quot;180&quot; data-bandwidth=&quot;194144&quot; data-framerate=&quot;25&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AWikipedia_video_tutorial-1-Editing-en.ogv&amp;amp;lang=en&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;en&quot; label=&quot;English (en) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AWikipedia_video_tutorial-1-Editing-en.ogv&amp;amp;lang=es&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;es&quot; label=&quot;español (es) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AWikipedia_video_tutorial-1-Editing-en.ogv&amp;amp;lang=eu&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;eu&quot; label=&quot;euskara (eu) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AWikipedia_video_tutorial-1-Editing-en.ogv&amp;amp;lang=id&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;id&quot; label=&quot;Bahasa Indonesia (id) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AWikipedia_video_tutorial-1-Editing-en.ogv&amp;amp;lang=mk&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;mk&quot; label=&quot;македонски (mk) subtitles&quot; data-dir=&quot;ltr&quot;/><track src=&quot;https://commons.wikimedia.org/w/api.php?action=timedtext&amp;amp;title=File%3AWikipedia_video_tutorial-1-Editing-en.ogv&amp;amp;lang=pt&amp;amp;trackformat=srt&amp;amp;origin=%2A&quot; kind=&quot;subtitles&quot; type=&quot;text/x-srt&quot; srclang=&quot;pt&quot; label=&quot;português (pt) subtitles&quot; data-dir=&quot;ltr&quot;/></video></div>""><img a",error,html,72,82,4748,,,,
https://en.wikipedia.org/wiki/Wikipedia:Introduction,1,html,The “big” element is obsolete. Use CSS instead.,"100%"">
<p><big><b>Why",error,html,4,89,8,,,,
https://en.wikipedia.org/wiki/Wikipedia:Introduction,1,region,Ensures all page content is contained by landmarks,,error,"cat.keyboard,best-practice",,,,,moderate,All page content must be contained by landmarks,https://dequeuniversity.com/rules/ta11y/3.4/region?application=Ta11y%20API
https://en.wikipedia.org,0,html,"Bad value “/wiki/Computer_terminal#""Intelligent""_terminals” for attribute “href” on element “a”: Illegal character in fragment: “""” is not allowed.","l-purpose <a href=""/wiki/Computer_terminal#&quot;Intelligent&quot;_terminals"" title=""Computer terminal"">comput",error,html,141,101,234,,,,
https://en.wikipedia.org,0,html,CSS: “max-width”: Too many values or values are not recognized.," 0.5em;"">
<div class=""thumbinner mp-thumb"" style=""background: transparent; border: none; padding: 0; max-width: px;"">
<a hr",error,html,1,118,107,,,,
https://en.wikipedia.org,0,html,Element “style” not allowed as child of element “div” in this context. (Suppressing further errors from this subtree.),"m 0.6em;""><style data-mw-deduplicate=""TemplateStyles:r886190367"">.mw-pa",error,html,58,201,112,,,,
https://en.wikipedia.org,0,html,Bad value “simple” for attribute “lang” on element “span”: The language subtag “simple” is not a valid IANA language part of a language tag.,"rg/wiki/""><span class=""autonym"" title=""Simple English (simple:)"" lang=""simple"">Englis",error,html,72,301,140,,,,
https://en.wikipedia.org,0,region,Ensures all page content is contained by landmarks,,error,"cat.keyboard,best-practice",,,,,moderate,All page content must be contained by landmarks,https://dequeuniversity.com/rules/ta11y/3.4/region?application=Ta11y%20API
https://en.wikipedia.org,0,valid-lang,Ensures lang attributes have valid values,,error,"cat.language,wcag2aa,wcag312",,,,,serious,lang attribute must have a valid value,https://dequeuniversity.com/rules/ta11y/3.4/valid-lang?application=Ta11y%20API
https://en.wikipedia.org/wiki/Main_Page#p-search,1,html,"Bad value “/wiki/Computer_terminal#""Intelligent""_terminals” for attribute “href” on element “a”: Illegal character in fragment: “""” is not allowed.","l-purpose <a href=""/wiki/Computer_terminal#&quot;Intelligent&quot;_terminals"" title=""Computer terminal"">comput",error,html,141,116,234,,,,
https://en.wikipedia.org/wiki/Main_Page#p-search,1,html,CSS: “max-width”: Too many values or values are not recognized.," 0.5em;"">
<div class=""thumbinner mp-thumb"" style=""background: transparent; border: none; padding: 0; max-width: px;"">
<a hr",error,html,1,133,107,,,,
https://en.wikipedia.org/wiki/Main_Page#p-search,1,html,Element “style” not allowed as child of element “div” in this context. (Suppressing further errors from this subtree.),"m 0.6em;""><style data-mw-deduplicate=""TemplateStyles:r886190367"">.mw-pa",error,html,58,216,112,,,,
https://en.wikipedia.org/wiki/Main_Page#p-search,1,html,Bad value “simple” for attribute “lang” on element “span”: The language subtag “simple” is not a valid IANA language part of a language tag.,"rg/wiki/""><span class=""autonym"" title=""Simple English (simple:)"" lang=""simple"">Englis",error,html,72,316,140,,,,
https://en.wikipedia.org/wiki/Main_Page#p-search,1,region,Ensures all page content is contained by landmarks,,error,"cat.keyboard,best-practice",,,,,moderate,All page content must be contained by landmarks,https://dequeuniversity.com/rules/ta11y/3.4/region?application=Ta11y%20API
https://en.wikipedia.org/wiki/Main_Page#p-search,1,valid-lang,Ensures lang attributes have valid values,,error,"cat.language,wcag2aa,wcag312",,,,,serious,lang attribute must have a valid value,https://dequeuniversity.com/rules/ta11y/3.4/valid-lang?application=Ta11y%20API
https://en.wikipedia.org/wiki/Main_Page#mw-head,1,html,"Bad value “/wiki/Computer_terminal#""Intelligent""_terminals” for attribute “href” on element “a”: Illegal character in fragment: “""” is not allowed.","l-purpose <a href=""/wiki/Computer_terminal#&quot;Intelligent&quot;_terminals"" title=""Computer terminal"">comput",error,html,141,116,234,,,,
https://en.wikipedia.org/wiki/Main_Page#mw-head,1,html,CSS: “max-width”: Too many values or values are not recognized.," 0.5em;"">
<div class=""thumbinner mp-thumb"" style=""background: transparent; border: none; padding: 0; max-width: px;"">
<a hr",error,html,1,133,107,,,,
https://en.wikipedia.org/wiki/Main_Page#mw-head,1,html,Element “style” not allowed as child of element “div” in this context. (Suppressing further errors from this subtree.),"m 0.6em;""><style data-mw-deduplicate=""TemplateStyles:r886190367"">.mw-pa",error,html,58,216,112,,,,
https://en.wikipedia.org/wiki/Main_Page#mw-head,1,html,Bad value “simple” for attribute “lang” on element “span”: The language subtag “simple” is not a valid IANA language part of a language tag.,"rg/wiki/""><span class=""autonym"" title=""Simple English (simple:)"" lang=""simple"">Englis",error,html,72,316,140,,,,
https://en.wikipedia.org/wiki/Main_Page#mw-head,1,region,Ensures all page content is contained by landmarks,,error,"cat.keyboard,best-practice",,,,,moderate,All page content must be contained by landmarks,https://dequeuniversity.com/rules/ta11y/3.4/region?application=Ta11y%20API
https://en.wikipedia.org/wiki/Main_Page#mw-head,1,valid-lang,Ensures lang attributes have valid values,,error,"cat.language,wcag2aa,wcag312",,,,,serious,lang attribute must have a valid value,https://dequeuniversity.com/rules/ta11y/3.4/valid-lang?application=Ta11y%20API
https://en.wikipedia.org/wiki/Special:Statistics,1,html,Bad value “simple” for attribute “lang” on element “span”: The language subtag “simple” is not a valid IANA language part of a language tag.,"rg/wiki/""><span class=""autonym"" title=""Simple English (simple:)"" lang=""simple"">Englis",error,html,72,107,140,,,,
